2006/03/22,450000,460000,440000,449000,5554,112250
2006/03/23,450000,455000,445000,447000,1636,111750
2006/03/24,446000,452000,445000,450000,1027,112500
2006/03/27,449000,450000,446000,447000,565,111750
2006/03/28,448000,450000,446000,447000,376,111750
2006/03/29,447000,452000,447000,450000,484,112500
2006/03/30,455000,467000,454000,466000,1362,116500
2006/03/31,465000,465000,456000,459000,265,114750
2006/04/03,463000,464000,457000,462000,949,115500
2006/04/04,461000,470000,461000,466000,623,116500
2006/04/05,468000,472000,466000,468000,541,117000
2006/04/06,468000,471000,465000,470000,386,117500
2006/04/07,470000,475000,469000,475000,411,118750
2006/04/10,474000,475000,470000,472000,344,118000
2006/04/11,471000,471000,467000,470000,408,117500
2006/04/12,468000,470000,466000,468000,400,117000
2006/04/13,468000,469000,467000,467000,271,116750
2006/04/14,468000,476000,468000,471000,584,117750
2006/04/17,470000,471000,466000,468000,380,117000
2006/04/18,466000,469000,462000,468000,283,117000
2006/04/19,466000,470000,466000,468000,354,117000
2006/04/20,469000,476000,469000,473000,388,118250
2006/04/21,473000,478000,472000,476000,621,119000
2006/04/24,477000,483000,477000,478000,581,119500
2006/04/25,478000,479000,476000,478000,436,119500
2006/04/26,479000,479000,473000,473000,1334,118250
2006/04/27,474000,478000,466000,477000,2776,119250
2006/04/28,474000,481000,474000,477000,1592,119250
2006/05/01,477000,477000,470000,473000,144,118250
2006/05/02,470000,471000,468000,471000,148,117750
2006/05/08,473000,473000,470000,472000,332,118000
2006/05/09,473000,475000,466000,473000,266,118250
2006/05/10,474000,475000,472000,474000,314,118500
2006/05/11,472000,474000,470000,473000,257,118250
2006/05/12,470000,470000,468000,470000,193,117500
2006/05/15,467000,470000,458000,462000,287,115500
2006/05/16,462000,464000,456000,456000,207,114000
2006/05/17,456000,459000,446000,452000,356,113000
2006/05/18,447000,452000,445000,445000,121,111250
2006/05/19,448000,450000,442000,443000,222,110750
2006/05/22,445000,445000,440000,443000,312,110750
2006/05/23,444000,444000,440000,442000,102,110500
2006/05/24,439000,445000,439000,445000,98,111250
2006/05/25,441000,443000,439000,441000,210,110250
2006/05/26,441000,443000,439000,440000,175,110000
2006/05/29,442000,444000,440000,444000,276,111000
2006/05/30,443000,444000,440000,442000,221,110500
2006/05/31,438000,440000,437000,437000,222,109250
2006/06/01,438000,441000,436000,440000,250,110000
2006/06/02,438000,441000,437000,441000,106,110250
2006/06/05,441000,442000,437000,442000,75,110500
2006/06/06,440000,440000,433000,435000,205,108750
2006/06/07,433000,435000,427000,433000,297,108250
2006/06/08,428000,430000,423000,429000,303,107250
2006/06/09,427000,428000,426000,426000,90,106500
