2008/03/25,11690,11690,11690,11690,10,11690
2008/04/04,12040,12040,12040,12040,10,12040
2008/04/07,12100,12100,12100,12100,10,12100
2008/04/08,12140,12140,12140,12140,410,12140
2008/04/09,12150,12150,12150,12150,10,12150
2008/04/11,12060,12060,12060,12060,10,12060
2008/04/15,12330,12330,12330,12330,10,12330
2008/04/21,12640,12640,12640,12640,20,12640
2008/04/22,12150,12150,12150,12150,10,12150
2008/04/25,12580,12580,12280,12280,20,12280
2008/04/28,12190,12190,12190,12190,10,12190
2008/05/07,11920,12230,11920,12230,40,12230
2008/05/12,11860,11860,11860,11860,10,11860
2008/05/14,12330,12330,12330,12330,10,12330
2008/05/27,12460,12460,12350,12350,20,12350
2008/05/28,12570,12570,12570,12570,10,12570
2008/06/23,11950,11950,11950,11950,30,11950
2008/07/02,12860,12860,12860,12860,10,12860
2008/07/23,11770,11770,11770,11770,10,11770
2008/08/29,11640,11640,11640,11640,10,11640
2008/09/01,11750,11750,11750,11750,6,11750
2008/09/02,11780,11850,11780,11850,7,11850
2008/09/08,11600,11600,11600,11600,1,11600
2008/09/09,11380,11380,11380,11380,1,11380
2008/09/11,11100,11100,11100,11100,1,11100
2008/09/12,10860,11080,10860,11080,19,11080
2008/09/16,10630,10630,10630,10630,5,10630
2008/09/18,10600,10600,10470,10470,2,10470
2008/09/25,10800,10800,10800,10800,1,10800
2008/09/30,10300,10350,10300,10350,6,10350
2008/10/01,10310,10310,10310,10310,1,10310
2008/10/02,10430,10430,10430,10430,10,10430
2008/10/06,9980,9980,9900,9900,6,9900
2008/10/07,9410,9660,9410,9640,6,9640
2008/10/08,9360,9360,9170,9170,11,9170
2008/10/09,8970,9070,8970,9070,3,9070
2008/10/10,8220,8420,8220,8350,25,8350
2008/10/14,8260,9150,8260,9150,24,9150
2008/10/15,9070,9140,9070,9140,8,9140
2008/10/16,9000,9000,8720,8720,6,8720
2008/10/17,9350,9350,9350,9350,1,9350
2008/10/23,8600,8600,8600,8600,1,8600
2008/10/24,8110,8110,8110,8110,1,8110
2008/10/27,7950,8000,7950,8000,54,8000
2008/10/29,8320,8320,8290,8290,2,8290
2008/10/30,8570,8810,8540,8810,65,8810
2008/10/31,9010,9010,8910,8910,2,8910
2008/11/05,9440,9440,9420,9420,2,9420
2008/11/07,8910,8910,8910,8910,1,8910
2008/11/12,9210,9210,9210,9210,9,9210
2008/11/13,8750,8840,8750,8800,42,8800
2008/11/17,8910,8910,8910,8910,22,8910
2008/11/19,8900,8900,8900,8900,1,8900
2008/11/20,8700,8720,8540,8540,27,8540
2008/11/21,8200,8480,8200,8480,11,8480
2008/11/27,9100,9100,8980,8980,3,8980
2008/12/04,9050,9050,9050,9050,10,9050
2008/12/05,9160,9160,9150,9150,2,9150
2008/12/08,9210,9210,9210,9210,15,9210
2008/12/09,9290,9290,9290,9290,2,9290
2008/12/10,9600,9600,9530,9530,2,9530
2008/12/12,9160,9160,9160,9160,1,9160
2008/12/15,9360,9530,9360,9530,74,9530
2008/12/16,9480,9480,9380,9380,60,9380
2008/12/17,9470,9470,9470,9470,1,9470
2008/12/18,9500,9500,9500,9500,10,9500
2008/12/22,9540,9640,9540,9640,2,9640
2009/01/13,9080,9080,9080,9080,1,9080
2009/01/16,8760,8760,8760,8760,3,8760
2009/01/20,8750,8750,8750,8750,29,8750
2009/01/23,8670,8670,8670,8670,1,8670
2009/01/29,8760,8760,8760,8760,8,8760
2009/02/02,8420,8420,8420,8420,1,8420
2009/02/03,8320,8320,8240,8260,10,8260
2009/02/04,8280,8280,8280,8280,1,8280
2009/02/05,8280,8280,8260,8260,2,8260
2009/02/06,8390,8390,8390,8390,3,8390
2009/02/09,8310,8310,8160,8160,18,8160
2009/02/12,8080,8080,8080,8080,1,8080
2009/02/16,8280,8280,8280,8280,10,8280
2009/02/18,8360,8360,8100,8100,7,8100
2009/02/19,8300,8300,8160,8160,2,8160
2009/02/20,8000,8000,7960,7960,22,7960
2009/02/25,7900,7900,7900,7900,3,7900
2009/03/03,7880,7880,7870,7870,5,7870
2009/03/05,7880,7880,7880,7880,63,7880
2009/03/06,7710,7730,7700,7710,78,7710
2009/03/09,7690,7710,7620,7620,29,7620
2009/03/10,7530,7530,7530,7530,3,7530
2009/03/11,7700,7700,7680,7680,18,7680
2009/03/12,7480,7480,7410,7410,6,7410
2009/03/13,7410,7630,7410,7630,45,7630
2009/03/16,7890,7890,7750,7770,61,7770
2009/03/17,7820,7820,7820,7820,5,7820
2009/03/18,7910,7910,7700,7700,55,7700
2009/03/19,7790,7810,7790,7800,14,7800
2009/03/23,8000,8010,8000,8010,2,8010
2009/03/24,8120,8120,8120,8120,1,8120
2009/03/25,8280,8280,8260,8260,11,8260
2009/03/26,8510,8520,8510,8520,2,8520
2009/03/27,8450,8450,8450,8450,102,8450
2009/03/30,8490,8520,8490,8520,2,8520
2009/03/31,8180,8180,8000,8000,6,8000
2009/04/01,8080,8220,8080,8220,3,8220
2009/04/02,8370,8400,8370,8380,105,8380
2009/04/03,8350,8350,8320,8320,5,8320
2009/04/06,8360,8360,8360,8360,7,8360
